oracle_id,card name,2021-07-20,2021-07-21,2021-07-22,2021-07-23,2021-07-24,2021-07-25,2021-07-26,2021-07-27
021ce403-cbfa-4d69-a6e9-473d58bd477a,Spidery Grasp,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
021d654e-b731-40d0-a18e-eaff43f9fdb9,New Blood,4.75,4.82,4.89,4.89,5.1,5.05,5.05,5.10
021d8596-782a-4cfd-8b70-ac5bb8a5aff1,Drag Under,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
021e4165-2f02-4bd4-86ca-cb7bf4c9e23d,Saltcrusted Steppe,0.1,0.1,0.09,0.09,0.1,0.1,0.1,0.10
0222414f-98b5-458a-a0fd-831a66cd8b07,Tainted Isle,5.41,5.41,5.36,5.36,5.36,5.36,5.36,5.30
02238355-9c84-4ae0-b850-269f460144a8,Seasoned Pyromancer,39.19,38.92,38.49,38.49,37.57,37.57,37.12,36.97
022624eb-c9d7-4110-bcc3-465c8d48fcd7,Ravenous Gigantotherium,0.1,0.1,0.1,0.1,0.09,0.09,0.09,0.09
022667d0-60f2-4e37-bc50-53198fc933ab,Seek Bolas's Counsel,17.6,17.6,17.6,17.6,17.6,18,18,18.00
02269353-2949-4599-b5a3-f20fdb501285,Recantation,0.29,0.29,0.29,0.29,0.3,0.3,0.3,0.30
022dae2e-7fc3-486e-9168-59652d9ab21c,Prismatic Circle,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
0230de18-8d15-4cfa-9d42-7ccddd9f9570,Supreme Verdict,6.49,6.49,6.49,6.49,6.45,6.43,6.39,6.39
0230fdda-d916-457e-9dfd-61783fcf4652,Granger Guildmage,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
0232418d-1c52-4573-b488-c62345ca1c8d,Search the Premises,0.33,0.34,0.34,0.34,0.34,0.33,0.32,0.32
02358f98-99d5-45a3-b7e3-f2cbf08fa52c,Viashino Lashclaw,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
0237cccc-3161-4d91-8e69-e3d315dcb246,Kopala Warden of Waves,0.64,0.64,0.64,0.64,0.68,0.65,0.67,0.66
02393093-e970-40a0-848b-9cd758450cbb,Flood of Recollection,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
0239b661-80be-4b52-b3b7-fca229192b58,Excavating Anurid,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
023e26d8-b67d-43dd-89b1-8905b1183094,Ma Chao Western Warrior,57.95,57.95,57.95,57.95,57.95,57.95,57.95,57.95
023f9e20-51fc-493d-a7aa-c9fcbdc7cd04,Unnerving Assault,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
02418479-9455-417f-a6a1-004356faff37,Tundra,0,0,0,0,0,0,0,0
024cfe2e-d3c0-4341-bb70-67664ed1595d,Titania,165,165,165,165,165,165,165,165.00
024dab6c-3a77-4452-b1db-975f479dd818,Inga Rune-Eyes // Inga Rune-Eyes,0,0,0,0,0,0,0,0
024ea14f-48b7-485d-8426-317d59f8262d,Raving Oni-Slave,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
02500f21-6e15-423e-93ff-891e09fe9904,Moss Diamond,0.08,0.08,0.07,0.07,0.08,0.08,0.09,0.09
02520741-d7f0-46e6-acbe-010b65fc24c0,Angel of Despair,0.77,0.8,0.8,0.8,0.79,0.78,0.8,0.80
0258a606-1625-402e-b0c4-ffca06779b5e,Armed Response,0.12,0.19,0.19,0.19,0.19,0.19,0.19,0.19
025939a0-424a-41bf-8fc9-2ef9ea5485f7,Fire Covenant,0,0,0,0,0,0,0,0
02598a35-1b11-4abe-89cd-fc44c8c36c15,Winota Joiner of Forces,4.48,4.39,4.39,4.39,4.42,4.32,4.38,4.36
025bbfc8-bccd-4062-b758-7f9e1f8ad420,Nomadic Elf,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17
025f8db8-11d1-4c59-8e1f-004c9c843fd8,Spearbreaker Behemoth,3.13,3.13,3.13,3.13,3.13,3.13,3.13,3.13
02628058-c9d8-4265-afd1-3fb697ec89f7,Ensoul Artifact,0.38,0.38,0.38,0.38,0.37,0.37,0.37,0.37
026318be-e3dd-4d5c-bd77-53ce23a2e7cc,Skred,0.95,0.95,0.95,0.95,0.95,0.95,0.95,0.95
0264b059-75cb-41e6-9e51-262ac22b4c60,Flycatcher Giraffid,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
02679a2e-303d-412f-87d8-0a37a8ca259c,Blighted Woodland,0.25,0.25,0.18,0.18,0.21,0.19,0.19,0.19
026b7221-0caf-4c8b-8c1b-e7de836797b7,Mirrorweave,0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.46
026ef98e-4f0a-4a6d-b74f-d17ac8b10e37,Cytoplast Manipulator,5.02,5.02,5.07,5.07,5.07,5.07,5.07,5.07
026f4a4b-eedd-44e1-9d37-ca4fb8d6db98,Fiery Islet,25.83,25.73,25.18,25.18,24.09,23.52,23.14,23.02
0272ca81-e727-4f4b-b06e-072d70bb5558,Ulvenwald Captive // Ulvenwald Abomination,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17
02746b0e-3ef9-46c0-9517-6c52c2905d0b,Game Plan,1.01,1.03,1.01,1.01,1.01,1.01,1.01,0.99
027484b8-0df5-48b6-b69b-bb4e39c5ba81,Selesnya Sagittars,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
0274f286-46a1-4028-878a-88c2146a895c,Sultai Emissary,0.08,0.08,0.09,0.09,0.09,0.09,0.09,0.09
02765930-e15e-4cc1-ac0d-040334a9c5bc,Chainbreaker,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.30
027b0223-173f-4f8b-a38c-59bab391f472,Sedge Sliver,0.8,0.8,0.86,0.86,0.89,0.9,0.89,0.93
027dd013-baa7-4111-b3c9-f4d1414e9c45,Glacial Fortress,6.03,6.1,6.09,6.09,6,5.94,5.86,5.85
0282b5c0-e792-4099-a3fa-329eda11fb44,Odunos River Trawler,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
028335db-58f6-47fe-8c6a-f336d0d91fb1,Freewind Equenaut,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
0283bf5e-ddf2-4a4a-a7cf-d3e27eed7e7d,Goblin Trashmaster,2.35,2.41,2.48,2.48,2.41,2.4,2.4,2.41
02847b0d-03a1-4e30-902e-60bdf6952c58,Greater Werewolf,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19
0285bd20-f49e-48f7-8c8c-960f9fbe4d34,Guiltfeeder,1.27,1.29,1.29,1.29,1.27,1.27,1.27,1.28
0287d541-3f73-4c8b-9a77-87f99898758d,Bushmeat Poacher,0.01,0.01,0.01,0.01,0.01,0.01,0.02,0.01
028bc726-0e86-4c53-9648-625153ae4b01,Ivory Mask,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
028dcef2-3de9-4dde-ba17-f9e077b3190d,Mindblade Render,2.09,2.03,2.03,2.03,2.05,2.01,1.98,1.94
028f2c1d-9c1d-4ac3-adf4-644b5166502b,Glademuse,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.10
028fa430-722d-45aa-b415-3f84076091a9,Dross Crocodile,0.04,0.04,0.1,0.1,0.1,0.1,0.1,0.10
0297eeb2-47ec-4f9a-b1ad-4e7286994f00,Cathedral Membrane,0.2,0.2,0.19,0.19,0.19,0.19,0.19,0.19
029d08cb-da4d-4f4e-b667-62712af63260,Chain of Plasma,0.27,0.27,0.27,0.27,0.27,0.27,0.27,0.27
02a506bd-203f-421c-b72e-e2ba77e922aa,Ruthless Sniper,0.19,0.2,0.2,0.2,0.2,0.2,0.2,0.20
02a7d95a-0a45-4aa3-b5b8-01c0b36462d8,Blink Dog,0.39,0.38,0.35,0.35,0.13,0.12,0.11,0.10
02a8a4e6-2081-4903-81ad-96e5a949dff8,Coils of the Medusa,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.10
02a8a5cc-62ce-4ae5-aa7d-760124af7d7b,World at War,10.09,10.41,10.45,10.45,10.57,10.53,10.53,10.43
02a95ea7-cfb9-497c-a004-3e783856d79c,Strength of Lunacy,1.04,1.04,1.04,1.04,1.03,1.03,1.03,1.03
02abe85a-c603-4963-aba4-524cc80847ea,Order of the Golden Cricket,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
02af53c1-83e6-447f-908b-2757c8aa445c,Funeral Pyre,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
02b463aa-5541-4238-8423-de558034c676,Stop That,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19
02b5acf3-47cb-4d39-9307-e02656f1879b,Strategic Planning,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
02b5ea0b-c0a3-4213-9064-e688190fca5e,Screaming Seahawk,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
02b86af4-c899-4310-98fa-c6479470b716,Koth of the Hammer Emblem,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54
02b91673-48f0-44ad-b7dd-5ee81affbd67,Jasconian Isle,7.81,7.81,7.81,7.81,7.81,7.81,7.81,7.81
02ba4a13-9599-4d61-9dce-fd5be5513562,Heavily Armored,0,0,0,0,0,0,0,0
02bd033c-684f-420d-b8d0-5e7ebf161af3,Aggressive Crag,19.58,19.58,19.58,19.58,19.58,19.58,19.58,19.58
02bff648-fbad-4d61-ab09-93993a5fda58,Hixus Prison Warden,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
02c08d0b-0d76-4533-a7e9-d40c7c4b3450,Shoreline Salvager,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
02c4abd0-9a68-4a85-954b-3f64666c1f8d,Mistform Wall,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
02c741d0-99d3-48e5-9846-0fea5a0a29fe,Sage of the Inward Eye,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
02d0b0fd-ff73-4e26-be44-d85c743d51e4,Remembrance,4.25,4.25,4.25,4.25,4.25,4.25,4.25,4.25
02d1dc2f-625e-4be3-9daf-e48c44bc9bf7,Devil,0,0,0,0,0,0,0,0
02d25219-888d-4032-9e9e-8c6f879a9084,Ghostly Touch,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.10
02d4c3a8-c733-45c1-bca5-51eed47c9230,Blind Creeper,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
02d4fe7d-ade4-40b1-b323-73a52c440525,Contagious Nim,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
02d50c11-51e3-4b3f-bf3d-3b1775d514f6,Broodhunter Wurm,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.10
02d529df-6299-4e8f-9794-70c8061efdc4,Zaffai Thunder Conductor,0,0,0,0,0,0,0,0
02d69413-e040-46b1-8f58-69bde666329d,Walker of the Grove,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
02d6b7f6-1fe0-4a93-8385-69ab160ab732,Midnight Entourage,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
02d78e76-8151-4851-bb4e-e0a1fa98756f,Glimpse of Freedom,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
02d998a6-0afd-4be1-a209-05618fcc43ea,Mizzium Skin,0.2,0.2,0.2,0.2,0.21,0.21,0.21,0.21
02da2145-0edb-44be-8622-360182a8c25a,Catapult Master,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.42
02da2cbf-50d6-4c37-8a9f-40db1f7954be,Benefaction of Rhonas,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07
02dbb6f8-ef84-4156-87dc-34033e64fdb7,Chief Engineer,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
02e1a471-36b2-4d28-a323-f4ec3d095cb9,Assembly-Worker,0,0,0,0,0,0,0,0
02e2dbde-2373-4f29-bd9d-787f1805b061,Scorching Missile,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.10
02e81bb8-ba80-4483-9b9f-973dcae0fc9d,Obelisk of Naya,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
02eef375-5166-4b6b-bb17-b38074a6ba53,Coast Watcher,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
02f062f5-8012-4440-ac12-49fc49822106,Spine of Ish Sah,1.12,1.12,1.12,1.12,1.12,1.12,1.12,1.12
02f16726-f2f6-4943-b71a-93f8e26251d3,Ancient Den,0.5,0.51,0.52,0.52,0.55,0.56,0.58,0.61
02f35851-c1be-4162-a6f8-7897325555a7,Research the Deep,0.21,0.21,0.21,0.21,0.21,0.21,0.19,0.21
02f3b9c3-f611-4f05-ab3e-b296916efdad,Zephyr Boots,0.08,0.08,0.09,0.09,0.09,0.09,0.1,0.09
02f46271-c90d-4318-9004-74e7bee64a89,Angel of Destiny,3.77,3.92,3.83,3.83,4.02,4.05,3.97,4.16
02f5ceb4-8b9c-4107-972b-6eec365c4a6c,Thunderclap,0.21,0.21,0.2,0.2,0.2,0.2,0.2,0.20
02f8ec49-f490-408b-a76e-58e160a5a5a7,Marsh Flitter,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
02fd4da6-6c6e-4143-a915-495c668de148,Search for Survivors,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26
02fde433-955d-49df-bd72-270b6feac9e7,Raze,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
02fe8ed4-3c5d-4875-b584-b33b819c47be,Gideon's Intervention,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20
0300d8a1-ff4e-4e05-a097-4822f80c47e1,Smolder Initiate,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
03025ec0-75fe-439d-b0c1-9bdb0f0ff336,Makeshift Mauler,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
0308b9f2-11da-41d0-8d18-18e8c0c600ab,Matopi Golem,0.21,0.21,0.21,0.21,0.2,0.2,0.2,0.20
030e9e3e-ce78-4c3b-bd83-969c07c70459,Boggart Birth Rite,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
0310dfdb-0498-488d-9f1a-279f8239e024,Meren of Clan Nel Toth,0,0,0,0,0,0,0,0
03136fe1-17e2-4b1c-860a-dc6373c8fdb5,Storage Matrix,3.63,3.63,3.69,3.69,3.69,3.69,3.69,3.74
03160a74-8b83-4e07-b702-977a91a6311f,Commanding Presence,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
03199a9e-3a52-42af-8027-50b455a054d4,Jiwari the Earth Aflame,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28
0319a50f-cbcd-45ab-9630-9e9f1498d23d,Numai Outcast,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
031cd561-d9b1-4a0e-bc38-bc09e80563c3,Mountain Goat,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
031ddf1e-afcf-4b09-8859-4df0f0ab5dcf,Blood Cultist,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
031f629f-7a9a-4143-9f5d-434ed1c23b7f,Karok Wrangler,0.04,0.04,0.03,0.03,0.03,0.03,0.03,0.03
03220765-8a9d-4d4a-88d5-98df975ce13c,Sangrite Backlash,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
032367fd-e869-463e-aa0f-65e3c6567e60,Massive Raid,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20
0324941f-484c-4656-8d1c-66e919c2bc7c,Rending Volley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.10
03259490-a789-4f96-8c5b-b410425bdd02,Haunted Dead,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17
032a5616-bbaf-4659-86c4-43edf29b9788,Muck Drubb,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.10
032b5fc4-5aca-41b6-9bf6-2c1ed0018968,Aggressive Mammoth,0.61,0.61,0.62,0.62,0.63,0.63,0.63,0.63
032b8a0d-491a-4a12-ab9f-689010054d5b,Prismatic Vista,27.98,27.62,26.2,26.2,26.51,28.14,28.46,28.77
032cc574-f7e7-4753-9a30-76cbd45d9563,Caustic Hound,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
032ec6e2-6cc3-4a97-9cc7-3233f5e11904,Reclamation Sage,0.22,0.22,0.22,0.22,0.22,0.21,0.21,0.21
03332772-18b0-446a-a7e2-a4bdf38c4f0c,Kazandu Refuge,0.12,0.12,0.12,0.12,0.13,0.13,0.13,0.13
0333cb81-5f44-4f31-9ee7-725e4f6af7b3,Yew Spirit,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
0335e7db-5e0e-4271-8ae7-437a1d2c16ac,Torrent Elemental,0.69,0.69,0.69,0.69,0.7,0.7,0.7,0.70
0337c955-1085-4d97-8f8f-20e10d502406,Grist the Hunger Tide // Grist the Hunger Tide,0,0,0,0,0,0,0,0
0340cfcb-fc96-40d2-8175-31a0093615bb,Engulfing Slagwurm,0.83,0.83,0.83,0.83,0.83,0.83,0.83,0.83
034264da-a404-4037-b215-b095bba77490,Wingrattle Scarecrow,0.44,0.44,0.44,0.44,0.43,0.43,0.43,0.42
0342b085-be20-475a-bc38-59b9cb6012e8,Goblin Chainwhirler,1.11,1.11,1.1,1.1,1.04,0.99,0.96,0.97
03436524-197a-4941-a2a1-c7c4b71c4709,Arcbound Wanderer,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08
034c2b40-6bcc-4bb5-be94-4602496ddcc6,Foul Emissary,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06
035d61a9-5ca2-4275-b8df-fcfa9f5c1b31,Bog Rats,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
035ee753-232f-4ba2-afbf-8d1eb162e6f8,Merrow Harbinger,1.38,1.38,1.38,1.38,1.27,1.27,1.27,1.26
0363363b-a538-4cf6-ae6b-6b45cdabd99a,Frostpeak Yeti,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
0366c2f6-6e78-4526-808c-fa7bace6006e,Faerie Formation,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.54
0366ccfd-c717-4ea2-8176-86e184f920f4,Faithless Salvaging,0.06,0.07,0.09,0.09,0.06,0.07,0.07,0.08
0370afa0-07d3-4787-8a5b-10272cb3a486,Oketra's Monument,1.92,1.81,1.86,1.86,1.9,1.86,1.83,1.81
037c49e4-39ca-4d72-8f5c-9adc5687601b,Moonring Mirror,0.29,0.29,0.29,0.29,0.29,0.29,0.29,0.29
037e7fc9-3aa6-484c-a2c8-43009e45f1d8,Sharuum the Hegemon,0.34,0.35,0.34,0.34,0.32,0.3,0.31,0.30
037eccdb-21c3-4048-af4f-b25dcbe99134,Combo Attack,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
038463c8-d2e1-4e7b-829d-67a744ae2660,Unliving Psychopath,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24
038519b9-bca8-4b27-b5ac-2409595469d0,Diabolic Intent,29.21,29.48,29.55,29.55,29.2,29.2,29.46,29.43
0385be55-8e8e-4e7d-b6b7-51adc6eb98fa,Reaver Ambush,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
03873314-6e64-43ab-95c0-3d8692a57a03,Herd Baloth,0.13,0.12,0.12,0.12,0.12,0.13,0.13,0.12
038a8b6b-4529-4e06-bdff-9ee7ba291776,Patron of the Nezumi,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35
038c0165-32b6-4e81-8180-604b49905207,Black Sun's Zenith,7.85,7.85,7.85,7.85,7.85,7.77,7.88,7.88
038dce4c-f754-45ef-98a4-4e16f931a65c,Loafing Giant,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
0390a3dc-386c-402f-a89c-b94867bfb0a2,Inundate,6.05,6.05,5.96,5.96,6.21,6.21,6.21,6.21
039115f2-6322-4674-bc64-f21883ed375a,Polymorph,1.94,1.94,1.94,1.94,1.94,1.94,1.94,1.94
0391691f-6708-481a-93a5-6677e6fa2ff3,Sunflare Shaman,0.13,0.13,0.12,0.12,0.12,0.12,0.12,0.12
0396ef40-3774-4684-9971-160aaccf6ac6,Sol Grail,0,0,0,0,0,0,0,0
039e2e39-8f7f-43f2-8448-de35ef7b8dc1,Disappear,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
03a0f7ac-de8a-43cf-be15-07d31e9d6188,Unwilling Recruit,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20
03a3f54e-9289-4d99-beab-bfa0988a050e,Guardian Gladewalker,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
03a4b997-4738-41a9-933f-e1f765e3a75a,Rakdos the Showstopper,1.73,1.68,1.39,1.39,1.61,1.55,1.49,1.50
03a4cbe2-cf35-4c2c-b035-666f994ffd09,Anavolver,0.29,0.29,0.28,0.28,0.28,0.28,0.28,0.28
03a9ac3f-f6e4-4ade-9770-cf723434b7e8,Borderland Minotaur,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07
03ad624e-71f6-4f72-8ce0-7700e83458d9,Barbtooth Wurm,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19
03c35670-84ac-4825-b395-cefb76ceb89a,Baffling End,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
03ce2235-50d9-4f67-b588-166b9b37c664,Coral Commando,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
03ce87f1-cdda-4121-8c0a-988642053055,Bonds of Quicksilver,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
03d32ace-dd99-48c6-bcae-9b915d041aef,Freed from the Real,3.63,3.63,3.64,3.64,3.85,3.85,3.91,3.89
03d38eac-5240-4ca3-bfc7-0ba2fecc2c93,Everythingamajig,1.88,1.89,1.89,1.89,1.89,1.89,1.89,1.90
03d3fee8-f7de-4152-8c18-6d279cc6c125,Heaven // Earth,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17
03dc8820-ec10-42c1-8200-d323cfcbf2b0,Misinformation,0,0,0,0,0,0,0,0
03df6a57-37c9-46d3-83b3-4a6240100714,Hero's Downfall,2.44,2.46,2.33,2.33,2.3,2.3,2.34,2.34
03e04034-48b5-4f1f-9859-2b46dedf4d8b,Vernadi Shieldmate,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
03e04cee-4727-44fe-96f3-42cbd08beb76,Statute of Denial,0.05,0.05,0.05,0.05,0.05,0.04,0.04,0.04
03e1cdd5-b687-4dc0-967e-244b70f5ed15,Soratami Mirror-Mage,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22
03e25120-b4e4-409e-8dbc-7574ea4c78d6,Checkpoint Officer,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
03e27ebd-6141-4002-b41f-0bf9d6ec2908,Tourach's Gate,2.44,2.44,2.44,2.44,2.44,2.32,2.32,2.32
03ea5632-7d90-4390-8df7-686f63f6b1a3,Rune of Sustenance,0.09,0.09,0.09,0.09,0.1,0.11,0.11,0.10
03efb4f3-b8e2-4441-824f-886dc40712c4,Mesmeric Orb,9.35,9.2,8.86,8.86,8.12,8.28,8.14,8.26
03f5946b-e000-4b39-a49f-1c31668b51bd,Autumn's Veil,0.43,0.43,0.42,0.42,0.42,0.42,0.42,0.43
03f96c23-de0b-4b85-81f8-febc850aa621,Meteor Storm,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24
03fb26b1-6d9c-455b-9b2f-a052a9222db7,Rage Reflection,0.48,0.48,0.49,0.49,0.51,0.51,0.53,0.55
03fc0cae-a6d3-4fae-995d-038eb32c48ac,Faerie,0,0,0,0,0,0,0,0
03fde598-5b6b-4c7f-ba13-c06ed1fa918a,Consuming Sinkhole,0.03,0.03,0.03,0.03,0.04,0.04,0.04,0.04
03fe19bb-8e22-4030-8299-2ddd2d5a7eb2,Miren the Moaning Well,15.08,15.08,15.08,15.08,15.08,15.08,15.08,15.26
04046ae4-5c51-434b-930c-f3b1d348bf4b,Rootborn Defenses,0.21,0.22,0.22,0.22,0.22,0.22,0.22,0.22
0406a534-c69c-40bb-801f-228a662ac1a2,Mourning Thrull,0.11,0.11,0.11,0.11,0.1,0.1,0.1,0.10
040e7562-239c-4186-93d1-d5f448244bab,My Undead Horde Awakens,12.48,12.48,12.48,12.48,12.95,12.95,12.95,12.95
040f6f11-7fbe-4635-b935-442e41f1e704,Lore Weaver,0.11,0.11,0.12,0.12,0.12,0.12,0.12,0.12
0411aead-9f77-435d-a343-635f23221cf7,Gravitational Shift,4.41,4.41,4.41,4.41,4.33,4.29,4.24,4.18
04120095-74a5-4284-bfba-aeb0b509dc84,Brighthearth Banneret,0.52,0.52,0.52,0.52,0.5,0.5,0.5,0.50
0415bb62-819c-4c42-bc76-b9cfa9f5bb51,Sisters of Stone Death Avatar,0,0,0,0,0,0,0,0
041738f9-7465-4a6c-8046-a897d88cbcdd,Executioner's Hood,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.10
041cc2d0-eb67-484e-8da1-e91ddb2b3f70,Lowland Giant,0,0,0,0,0,0,0,0
041e2a01-3652-46c1-a9d1-d38ae7ee0551,Rain of Embers,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.09
041edb3a-e7f3-4118-9974-99b622d18b09,Nature Demands an Offering,0.72,0.73,0.73,0.73,0.73,0.73,0.73,0.73
04260930-ff38-4b35-9ec4-e89196a4f2c7,Zegana Utopian Speaker,0.43,0.41,0.41,0.41,0.39,0.38,0.38,0.38
0429a8c5-1b27-4a08-aa92-3282916a461d,The Harvester,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26
0429d146-332f-4fb0-8273-c73679ca6d47,Magister of Worth,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18
042a665d-2f63-4f7e-ac89-0d560da68085,Krosan Beast,10.71,10.71,10.71,10.71,10.87,10.87,11.16,11.16
042e0533-faf4-475e-be7b-438d23c6e605,Ghoul's Feast,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.10
042fd95a-5e85-4ce5-bb68-066a295c54fb,Burning Shield Askari,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
043192d8-6077-46c3-b43f-b7caf6762869,City of Shadows,0,0,0,0,0,0,0,0
0431b67e-ce09-4009-ba5b-9fd41e6f1df4,Elder of Laurels,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21
0432e07d-baf6-4c20-8646-08338c7dc950,Desperate Castaways,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
043370fd-9cfe-47ce-8019-e915cee1ae95,Breaking // Entering,0.38,0.38,0.38,0.38,0.38,0.37,0.37,0.37
0439df39-0324-4110-b3f4-4a32393021de,Ghitu War Cry,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.10
043d8dee-379f-4706-ad47-0bb562717007,Earth-Cult Elemental,0.19,0.19,0.17,0.17,0.11,0.09,0.07,0.05
043dd2e5-21e4-49b9-90b2-831e587b2238,Containment Breach,0.06,0.06,0.05,0.05,0.05,0.06,0.06,0.06
043ded41-2506-4dab-91c4-142d9287e7d7,Skyclave Shadowcat,0.03,0.03,0.03,0.03,0.02,0.02,0.02,0.02
043f869d-b11c-4c0d-9591-2bf0df7bde55,Cryptolith Rite,10.37,10.37,9.8,9.8,9.62,9.44,9.63,9.90
043fa53c-8a46-4fbd-836f-2403c62e0121,Oran-Rief Recluse,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16
0440f85f-8128-4399-9a3d-51f39e196c96,Illuminated Folio,0.2,0.2,0.2,0.2,0.2,0.2,0.19,0.19
0441a901-31ce-419f-a898-e9a9ad4ab351,Showstopper,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.11
